"order date,ship date,ship mode,segment,country,city,state,postal code,region,product id,category,sub-category,product name,sales,quantity,discount,profit,order year,order month,shipping days"
"2016-05-17,2016-05-18,first class,consumer,United States,Waterbury,Connecticut,6708,east,FUR-FU-10003975,furniture,furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,173.24,4,0.0,17.324,2016,5,1"
"2017-06-29,2017-06-30,first class,consumer,United States,Los Angeles,California,90049,west,OFF-BI-10003091,office supplies,binders,GBC DocuBind TL200 Manual Binding Machine,498.93,5,0.2,70.816875,2017,6,1"
"2017-06-29,2017-06-30,first class,consumer,United States,Los Angeles,California,90049,west,OFF-ST-10002974,office supplies,storage,""Trav-L-File Heavy-Duty Shuttle II, Black"",130.71,3,0.0,39.213,2017,6,1"
"2017-06-29,2017-06-30,first class,consumer,United States,Los Angeles,California,90049,west,OFF-AR-10000255,office supplies,art,Newell 328,11.68,2,0.0,3.0368,2017,6,1"
"2017-06-29,2017-06-30,first class,consumer,United States,Los Angeles,California,90049,west,TEC-AC-10001284,technology,accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,0.0,22.4316,2017,6,1"
"2014-03-31,2014-03-31,same day,consumer,United States,Philadelphia,Pennsylvania,19120,east,OFF-BI-10003529,office supplies,binders,Avery Round Ring Poly Binders,0.852,1,0.5,-0.5964,2014,3,0"
"2014-12-16,2014-12-21,standard class,consumer,United States,Huntsville,Texas,77340,central,OFF-PA-10000029,office supplies,paper,Xerox 224,36.288,7,0.2,12.7008,2014,12,5"
"2014-12-16,2014-12-21,standard class,consumer,United States,Huntsville,Texas,77340,central,FUR-FU-10002116,furniture,furnishings,""Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats"",56.568,2,0.5,-39.724125,2014,12,5"
"2017-05-18,2017-05-20,first class,consumer,United States,Portland,Oregon,97206,west,TEC-PH-10002200,technology,phones,Aastra 6757i CT Wireless VoIP phone,344.704,2,0.2,38.7792,2017,5,2"
"2015-05-12,2015-05-16,standard class,consumer,United States,Louisville,Colorado,80027,west,TEC-PH-10000441,technology,phones,VTech DS6151,201.584,2,0.2,20.1584,2015,5,4"
"2017-12-03,2017-12-07,second class,home office,United States,Seattle,Washington,98115,west,FUR-TA-10002958,furniture,tables,""Bevis Oval Conference Table, Walnut"",498.93,2,0.0,70.816875,2017,12,4"
"2015-12-12,2015-12-17,standard class,consumer,United States,Baltimore,Maryland,21215,east,OFF-AR-10001662,office supplies,art,Rogers Handheld Barrel Pencil Sharpener,8.22,3,0.0,2.2194,2015,12,5"
"2015-10-10,2015-10-11,first class,corporate,United States,San Francisco,California,94109,west,OFF-PA-10004101,office supplies,paper,Xerox 1894,45.36,7,0.0,21.7728,2015,10,1"
"2015-04-18,2015-04-20,second class,home office,United States,Los Angeles,California,90004,west,OFF-ST-10002756,office supplies,storage,""Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"""" Deep, Sand"",498.93,7,0.0,9.4717,2015,4,2"
"2015-04-18,2015-04-20,second class,home office,United States,Los Angeles,California,90004,west,OFF-PA-10000483,office supplies,paper,Xerox 19,61.96,2,0.0,27.882,2015,4,2"
"2014-06-07,2014-06-11,second class,consumer,United States,Aurora,Illinois,60505,central,FUR-TA-10002041,furniture,tables,""Bevis Round Conference Table Top, X-Base"",268.935,3,0.5,-39.724125,2014,6,4"
"2017-09-01,2017-09-07,standard class,home office,United States,Seattle,Washington,98103,west,OFF-AR-10001166,office supplies,art,Staples in misc. colors,7.58,1,0.0,2.9562,2017,9,6"
"2016-05-22,2016-05-22,same day,consumer,United States,Athens,Georgia,30605,south,OFF-LA-10004345,office supplies,labels,Avery 493,14.73,3,0.0,7.2177,2016,5,0"
"2016-11-11,2016-11-15,standard class,home office,United States,Apopka,Florida,32712,south,OFF-BI-10002852,office supplies,binders,Ibico Standard Transparent Covers,9.888,2,0.5,-6.9216,2016,11,4"
"2016-11-11,2016-11-15,standard class,home office,United States,Apopka,Florida,32712,south,OFF-AP-10001058,office supplies,appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,498.93,3,0.2,50.3658,2016,11,4"
"2014-11-25,2014-11-29,second class,home office,United States,New York City,New York,10009,east,OFF-ST-10003470,office supplies,storage,""Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units"",498.93,4,0.0,55.896,2014,11,4"
"2014-11-25,2014-11-29,second class,home office,United States,New York City,New York,10009,east,FUR-BO-10003159,furniture,bookcases,""Sauder Camden County Collection Libraries, Planked Cherry Finish"",275.952,3,0.2,-37.9434,2014,11,4"
"2014-11-07,2014-11-12,standard class,consumer,United States,San Francisco,California,94110,west,OFF-BI-10003684,office supplies,binders,Wilson Jones Legal Size Ring Binders,123.144,7,0.2,46.179,2014,11,5"
"2016-07-18,2016-07-23,second class,consumer,United States,Dallas,Texas,75217,central,TEC-AC-10000487,technology,accessories,SanDisk Cruzer 4 GB USB Flash Drive,15.576,3,0.2,3.3099,2016,7,5"
"2015-03-29,2015-03-31,second class,consumer,United States,San Diego,California,92105,west,OFF-PA-10001736,office supplies,paper,Xerox 1880,212.64,6,0.0,70.816875,2015,3,2"
"2015-03-29,2015-03-31,second class,consumer,United States,San Diego,California,92105,west,OFF-PA-10001609,office supplies,paper,Tops Wirebound Message Log Books,9.87,3,0.0,4.5402,2015,3,2"
"2015-03-29,2015-03-31,second class,consumer,United States,San Diego,California,92105,west,TEC-AC-10003116,technology,accessories,Memorex Froggy Flash Drive 8 GB,53.25,3,0.0,20.7675,2015,3,2"
"2015-03-29,2015-03-31,second class,consumer,United States,San Diego,California,92105,west,FUR-FU-10004586,furniture,furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,19.92,3,0.0,9.5616,2015,3,2"
"2016-04-07,2016-04-12,standard class,corporate,United States,New York City,New York,10035,east,FUR-CH-10000454,furniture,chairs,""Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"",498.93,3,0.1,70.816875,2016,4,5"
"2015-06-13,2015-06-19,standard class,home office,United States,Lewiston,Maine,4240,east,OFF-BI-10004970,office supplies,binders,""ACCOHIDE 3-Ring Binder, Blue, 1"""""",8.26,2,0.0,3.8822,2015,6,6"
"2015-06-13,2015-06-19,standard class,home office,United States,Lewiston,Maine,4240,east,OFF-BI-10002824,office supplies,binders,Recycled Easel Ring Binders,29.84,2,0.0,13.428,2015,6,6"
"2015-06-13,2015-06-19,standard class,home office,United States,Lewiston,Maine,4240,east,TEC-AC-10003657,technology,accessories,Lenovo 17-Key USB Numeric Keypad,67.98,2,0.0,14.9556,2015,6,6"
"2015-02-18,2015-02-24,standard class,consumer,United States,Long Beach,California,90805,west,OFF-LA-10003510,office supplies,labels,""Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White"",61.06,2,0.0,28.0876,2015,2,6"
"2015-02-18,2015-02-24,standard class,consumer,United States,Long Beach,California,90805,west,FUR-TA-10001676,furniture,tables,Hon 61000 Series Interactive Training Tables,35.544,1,0.2,-0.8886,2015,2,6"
"2017-11-12,2017-11-16,standard class,consumer,United States,Seattle,Washington,98115,west,OFF-LA-10004853,office supplies,labels,Avery 483,9.96,2,0.0,4.5816,2017,11,4"
"2017-11-12,2017-11-16,standard class,consumer,United States,Seattle,Washington,98115,west,OFF-AR-10000315,office supplies,art,""Dixon Ticonderoga Maple Cedar Pencil, #2"",9.21,3,0.0,2.3025,2017,11,4"
"2017-11-12,2017-11-16,standard class,consumer,United States,Seattle,Washington,98115,west,OFF-SU-10000381,office supplies,supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,0.0,8.0997,2017,11,4"
"2017-03-05,2017-03-05,same day,consumer,United States,Rochester,Minnesota,55901,central,OFF-FA-10002763,office supplies,fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2,0.0,2.528,2017,3,0"
"2017-03-05,2017-03-05,same day,consumer,United States,Rochester,Minnesota,55901,central,OFF-ST-10000877,office supplies,storage,Recycled Steel Personal File for Standard File Folders,221.16,4,0.0,57.5016,2017,3,0"
"2017-03-05,2017-03-05,same day,consumer,United States,Rochester,Minnesota,55901,central,OFF-BI-10001071,office supplies,binders,GBC ProClick Punch Binding System,127.96,2,0.0,62.7004,2017,3,0"
"2017-03-05,2017-03-05,same day,consumer,United States,Rochester,Minnesota,55901,central,OFF-BI-10001097,office supplies,binders,Avery Hole Reinforcements,18.69,3,0.0,9.1581,2017,3,0"
"2016-03-03,2016-03-03,same day,corporate,United States,San Francisco,California,94110,west,OFF-SU-10004782,office supplies,supplies,""Elite 5"""" Scissors"",25.35,3,0.0,7.605,2016,3,0"
"2016-03-03,2016-03-03,same day,corporate,United States,San Francisco,California,94110,west,FUR-FU-10000672,furniture,furnishings,""Executive Impressions 10"""" Spectator Wall Clock"",35.28,3,0.0,11.9952,2016,3,0"
"2016-12-24,2016-12-25,first class,corporate,United States,Seattle,Washington,98103,west,OFF-PA-10002986,office supplies,paper,Xerox 1898,33.4,5,0.0,16.032,2016,12,1"
"2016-10-07,2016-10-09,first class,corporate,United States,Spokane,Washington,99207,west,TEC-MA-10001972,technology,machines,Okidata C331dn Printer,498.93,3,0.2,62.82,2016,10,2"
"2016-12-09,2016-12-13,standard class,consumer,United States,Franklin,Tennessee,37064,south,TEC-PH-10000169,technology,phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,3,0.2,-9.153,2016,12,4"
"2017-11-20,2017-11-24,standard class,consumer,United States,Jackson,Tennessee,38301,south,FUR-CH-10001482,furniture,chairs,Office Star - Mesh Screen back chair with Vinyl seat,209.568,2,0.2,-23.5764,2017,11,4"
"2015-12-12,2015-12-16,standard class,consumer,United States,Austin,Texas,78745,central,TEC-AC-10002018,technology,accessories,AmazonBasics 3-Button USB Wired Mouse,22.368,4,0.2,6.4308,2015,12,4"
"2017-02-03,2017-02-08,standard class,consumer,United States,Pembroke Pines,Florida,33024,south,OFF-BI-10000301,office supplies,binders,GBC Instant Report Kit,3.882,2,0.5,-2.588,2017,2,5"
"2017-02-03,2017-02-08,standard class,consumer,United States,Pembroke Pines,Florida,33024,south,OFF-PA-10004381,office supplies,paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,3,0.2,40.3536,2017,2,5"
"2017-09-21,2017-09-25,standard class,consumer,United States,Philadelphia,Pennsylvania,19143,east,OFF-BI-10004141,office supplies,binders,Insertable Tab Indexes For Data Binders,1.908,2,0.5,-1.5264,2017,9,4"
"2017-04-30,2017-05-05,standard class,home office,United States,Danville,Illinois,61832,central,OFF-BI-10001575,office supplies,binders,GBC Linen Binding Covers,43.372,7,0.5,-39.724125,2017,4,5"
"2014-11-03,2014-11-07,standard class,consumer,United States,New York City,New York,10009,east,TEC-PH-10000984,technology,phones,Panasonic KX-TG9471B,498.93,4,0.0,70.816875,2014,11,4"
"2014-11-03,2014-11-07,standard class,consumer,United States,New York City,New York,10009,east,OFF-BI-10000666,office supplies,binders,Surelock Post Binders,48.896,2,0.2,18.336,2014,11,4"
"2014-11-03,2014-11-07,standard class,consumer,United States,New York City,New York,10009,east,OFF-BI-10003712,office supplies,binders,""Acco Pressboard Covers with Storage Hooks, 14 7/8"""" x 11"""", Light Blue"",7.856,2,0.2,2.8478,2014,11,4"
"2016-12-30,2017-01-04,standard class,consumer,United States,Columbus,Ohio,43229,east,OFF-LA-10003720,office supplies,labels,Avery 487,5.904,2,0.2,1.9926,2016,12,5"
"2016-12-30,2017-01-04,standard class,consumer,United States,Columbus,Ohio,43229,east,OFF-SU-10001664,office supplies,supplies,Acme Office Executive Series Stainless Steel Trimmers,13.712,2,0.2,1.0284,2016,12,5"
"2014-09-17,2014-09-21,standard class,consumer,United States,Chula Vista,California,91911,west,OFF-EN-10001453,office supplies,envelopes,""Tyvek Interoffice Envelopes, 9 1/2"""" x 12 1/2"""", 100/Box"",182.94,3,0.0,70.816875,2014,9,4"
"2017-11-24,2017-11-27,first class,consumer,United States,San Francisco,California,94110,west,OFF-AR-10001860,office supplies,art,BIC Liqua Brite Liner,27.76,4,0.0,9.9936,2017,11,3"
"2015-04-24,2015-04-28,standard class,home office,United States,New York City,New York,10009,east,OFF-AR-10001044,office supplies,art,""BOSTON Ranger #55 Pencil Sharpener, Black"",25.99,1,0.0,7.5371,2015,4,4"
"2015-03-09,2015-03-12,first class,corporate,United States,San Antonio,Texas,78207,central,TEC-AC-10002473,technology,accessories,Maxell 4.7GB DVD-R,113.52,5,0.2,29.799,2015,3,3"
"2015-03-09,2015-03-12,first class,corporate,United States,San Antonio,Texas,78207,central,TEC-PH-10001809,technology,phones,Panasonic KX T7736-B Digital phone,359.88,3,0.2,22.4925,2015,3,3"
"2017-06-02,2017-06-03,same day,consumer,United States,Jacksonville,North Carolina,28540,south,OFF-PA-10004733,office supplies,paper,Things To Do Today Spiral Book,25.344,4,0.2,9.1872,2017,6,1"
"2016-09-19,2016-09-24,second class,home office,United States,San Francisco,California,94109,west,OFF-BI-10003355,office supplies,binders,Cardinal Holdit Business Card Pockets,11.952,3,0.2,4.1832,2016,9,5"
"2016-09-19,2016-09-24,second class,home office,United States,San Francisco,California,94109,west,OFF-SU-10001212,office supplies,supplies,Kleencut Forged Office Shears by Acme United Corporation,6.24,3,0.0,1.872,2016,9,5"
"2014-10-31,2014-11-03,second class,consumer,United States,Avondale,Arizona,85323,west,TEC-PH-10000486,technology,phones,Plantronics HL10 Handset Lifter,498.93,8,0.2,70.816875,2014,10,3"
"2017-11-23,2017-11-27,standard class,consumer,United States,Chicago,Illinois,60610,central,FUR-FU-10004909,furniture,furnishings,Contemporary Wood/Metal Frame,6.464,1,0.5,-4.04,2017,11,4"
"2017-11-23,2017-11-27,standard class,consumer,United States,Chicago,Illinois,60610,central,OFF-LA-10001613,office supplies,labels,Avery File Folder Labels,11.52,5,0.2,4.176,2017,11,4"
"2017-11-23,2017-11-27,standard class,consumer,United States,Chicago,Illinois,60610,central,TEC-PH-10004447,technology,phones,Toshiba IPT2010-SD IPÂ Telephone,222.384,2,0.2,16.6788,2017,11,4"
"2017-11-16,2017-11-21,standard class,home office,United States,Escondido,California,92025,west,OFF-AR-10000255,office supplies,art,Newell 328,23.36,4,0.0,6.0736,2017,11,5"
"2016-02-19,2016-02-23,second class,corporate,United States,Long Beach,New York,11561,east,OFF-LA-10004425,office supplies,labels,Staple-on labels,8.67,3,0.0,4.0749,2016,2,4"
"2016-02-19,2016-02-23,second class,corporate,United States,Long Beach,New York,11561,east,OFF-SU-10001664,office supplies,supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3,0.0,6.6846,2016,2,4"
"2017-11-07,2017-11-11,standard class,consumer,United States,Newark,Delaware,19711,east,OFF-AP-10000696,office supplies,appliances,Holmes Odor Grabber,100.94,7,0.0,33.3102,2017,11,4"
"2014-07-08,2014-07-10,first class,consumer,United States,Buffalo,New York,14215,east,FUR-CH-10002647,furniture,chairs,""Situations Contoured Folding Chairs, 4/Set"",63.882,1,0.1,10.647,2014,7,2"
"2014-11-07,2014-11-12,standard class,consumer,United States,Houston,Texas,77070,central,FUR-CH-10002758,furniture,chairs,""Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back"",498.93,4,0.3,0.0,2014,11,5"
"2014-11-07,2014-11-12,standard class,consumer,United States,Houston,Texas,77070,central,OFF-BI-10000201,office supplies,binders,""Avery Triangle Shaped Sheet Lifters, Black, 2/Pack"",1.476,3,0.5,-2.214,2014,11,5"
"2014-11-07,2014-11-12,standard class,consumer,United States,Houston,Texas,77070,central,OFF-SU-10004115,office supplies,supplies,Acme Stainless Steel Office Snips,40.712,7,0.2,3.5623,2014,11,5"
"2017-01-28,2017-02-01,standard class,consumer,United States,Wichita,Kansas,67212,central,OFF-PA-10000806,office supplies,paper,Xerox 1934,279.9,5,0.0,70.816875,2017,1,4"
"2015-12-11,2015-12-16,standard class,consumer,United States,Colorado Springs,Colorado,80906,west,OFF-AR-10001473,office supplies,art,Newell 313,13.12,5,0.2,1.148,2015,12,5"
"2015-12-11,2015-12-16,standard class,consumer,United States,Colorado Springs,Colorado,80906,west,FUR-BO-10003450,furniture,bookcases,""Bush Westfield Collection Bookcases, Dark Cherry Finish"",69.576,4,0.5,-39.724125,2015,12,5"
"2015-12-11,2015-12-16,standard class,consumer,United States,Colorado Springs,Colorado,80906,west,OFF-AR-10001545,office supplies,art,Newell 326,4.224,3,0.2,0.4752,2015,12,5"
"2015-12-11,2015-12-16,standard class,consumer,United States,Colorado Springs,Colorado,80906,west,TEC-AC-10004396,technology,accessories,Logitech Keyboard K120,58.08,4,0.2,-6.534,2015,12,5"
"2015-12-11,2015-12-16,standard class,consumer,United States,Colorado Springs,Colorado,80906,west,FUR-FU-10002456,furniture,furnishings,""Master Caster Door Stop, Large Neon Orange"",52.416,9,0.2,15.0696,2015,12,5"
"2015-12-11,2015-12-16,standard class,consumer,United States,Colorado Springs,Colorado,80906,west,FUR-FU-10001473,furniture,furnishings,DAX Wood Document Frame,54.92,5,0.2,10.984,2015,12,5"
"2015-12-11,2015-12-16,standard class,consumer,United States,Colorado Springs,Colorado,80906,west,FUR-TA-10000849,furniture,tables,Bevis Rectangular Conference Tables,364.95,5,0.5,-39.724125,2015,12,5"
"2015-12-11,2015-12-16,standard class,consumer,United States,Colorado Springs,Colorado,80906,west,OFF-PA-10001166,office supplies,paper,Xerox 1932,85.056,3,0.2,28.7064,2015,12,5"
"2015-12-11,2015-12-16,standard class,consumer,United States,Colorado Springs,Colorado,80906,west,OFF-PA-10003256,office supplies,paper,Avery Personal Creations Heavyweight Cards,27.696,3,0.2,9.6936,2015,12,5"
"2015-06-29,2015-07-04,standard class,consumer,United States,New York City,New York,10011,east,OFF-PA-10002870,office supplies,paper,""Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾Â” x 11Â”"",24.96,4,0.0,11.232,2015,6,5"
"2015-03-16,2015-03-23,standard class,corporate,United States,Los Angeles,California,90036,west,FUR-FU-10001215,furniture,furnishings,""Howard Miller 11-1/2"""" Diameter Brentwood Wall Clock"",43.13,1,0.0,18.1146,2015,3,7"
"2015-08-13,2015-08-17,standard class,consumer,United States,Marietta,Georgia,30062,south,OFF-BI-10004187,office supplies,binders,3-ring staple pack,5.64,3,0.0,2.7072,2015,8,4"
